Date,price,log_return,volatility
2024-08-22,5570.64013671875,-0.00897294225665668,0.007876507538103653
2024-08-23,5634.60986328125,0.011417937401663636,0.008165266465171519
2024-08-26,5616.83984375,-0.003158710169605783,0.008451720173905768
2024-08-27,5625.7998046875,0.0015939251127239373,0.007406783447090872
2024-08-28,5592.18017578125,-0.005993900794734941,0.007981822944528993
2024-08-29,5591.9599609375,-3.937984343771461e-05,0.006421096350951638
2024-08-30,5648.39990234375,0.01004245707914464,0.00705048192102443
2024-09-03,5528.93017578125,-0.021377963372398057,0.009537951496754874
2024-09-04,5520.06982421875,-0.0016038290273812095,0.0095362132045523
2024-09-05,5503.41015625,-0.0030225810146742305,0.00933524796147411
2024-09-06,5408.419921875,-0.01741094450742331,0.010350498307102761
2024-09-09,5471.0498046875,0.011513534435817263,0.01036528200445838
2024-09-10,5495.52001953125,0.004462699977795026,0.01062482765662406
2024-09-11,5554.1298828125,0.010608555649842089,0.011339340691604728
2024-09-12,5595.759765625,0.007467352156803386,0.011515487567227693
2024-09-13,5626.02001953125,0.005393142234355608,0.011637563854135934
2024-09-16,5633.08984375,0.0012558408673104537,0.011168273381596113
2024-09-17,5634.580078125,0.0002645150938960228,0.008370147395364153
2024-09-18,5618.259765625,-0.0029006587083131308,0.008440096339866997
2024-09-19,5713.64013671875,0.016834356892726277,0.009462942152262266
2024-09-20,5702.5498046875,-0.0019429136300157523,0.006382781237480877
2024-09-23,5718.56982421875,0.0028053344257124024,0.006024166575051707
2024-09-24,5732.93017578125,0.0025080311033462976,0.006054436645177615
2024-09-25,5722.259765625,-0.0018629832062124763,0.005876263918302237
2024-09-26,5745.3701171875,0.004030542158199424,0.005682092491084748
2024-09-27,5738.169921875,-0.0012540029000724928,0.005712762732475521
2024-09-30,5762.47998046875,0.004227603658440771,0.005748448231544321
2024-10-01,5708.75,-0.009367848694454395,0.006827722495878362
2024-10-02,5709.5400390625,0.00013838132698751338,0.006685750325831753
2024-10-03,5699.93994140625,-0.0016828286544594562,0.00404320402898919
2024-10-04,5751.06982421875,0.008930255699185707,0.00490464713146825
2024-10-07,5695.93994140625,-0.009632263829388421,0.005840631285177075
2024-10-08,5751.1298828125,0.009642706804694257,0.006618794272640607
2024-10-09,5792.0400390625,0.0070882310169952945,0.00689090819032736
2024-10-10,5780.0498046875,-0.0020722685059819668,0.006883799814547357
2024-10-11,5815.02978515625,0.006033608707298299,0.007049270740731184
2024-10-14,5859.85009765625,0.007678114574593664,0.007287264094542768
