Date,price,log_return,volatility,regime,prob_state_0,prob_state_1,prob_state_2,confidence,argmax_state,viterbi_differs,label
2023-01-27,4070.56005859375,0.0024917340217047,0.0099728057520425,1,0.00012100685318059918,0.9998724267238726,6.566422919765839e-06,0.9998724267238726,1,False,Transition
2023-01-30,4017.77001953125,-0.0130535693152928,0.0110278677559975,1,0.0005063050239453944,0.9994936540028353,4.097327202789703e-08,0.9994936540028353,1,False,Transition
2023-01-31,4076.60009765625,0.0145363044164188,0.0118265342784185,1,0.00096327419463624,0.9990367207120389,5.093326928370818e-09,0.9990367207120389,1,False,Transition
2023-02-01,4119.2099609375,0.0103980562968857,0.0102313664603792,1,0.0002483955512831593,0.999750224232086,1.3802167427261928e-06,0.999750224232086,1,False,Transition
2023-02-02,4179.759765625,0.0145923846268534,0.0096383921348206,1,0.00018858608610314035,0.9998089140360721,2.4998778080684457e-06,0.9998089140360721,1,False,Transition
2023-02-03,4136.47998046875,-0.0104085926372849,0.0100764367646062,1,0.00015231011423302927,0.9998464800357213,1.2098502143957705e-06,0.9998464800357213,1,False,Transition
2023-02-06,4111.080078125,-0.0061593931939398,0.0101391942507787,1,0.00013216421791150654,0.9998654479784888,2.387803451724594e-06,0.9998654479784888,1,False,Transition
2023-02-07,4164.0,0.0127903640373983,0.0105906554530941,1,0.00030008897361096155,0.9996996072755667,3.037508337555679e-07,0.9996996072755667,1,False,Transition
2023-02-08,4117.85986328125,-0.0111425730124121,0.011548849293316,1,0.0006425167662114683,0.9993574682806071,1.4953181565102795e-08,0.9993574682806071,1,False,Transition
2023-02-09,4081.5,-0.008869009831038,0.011637934303768,1,0.0006482368625910213,0.999351743576236,1.9561361970698207e-08,0.999351743576236,1,False,Transition
2023-02-10,4090.4599609375,0.0021928557092181,0.0116326836487691,1,0.0004667286938490322,0.9995332134012048,5.790514027808519e-08,0.9995332134012048,1,False,Transition
2023-02-13,4137.2900390625,0.011383569951155,0.0110227614742977,1,0.0003273871363154771,0.9996724909486916,1.2191486167691423e-07,0.9996724909486916,1,False,Transition
2023-02-14,4136.1298828125,-0.0002804538554936,0.0102588709639883,1,0.00011717773515537805,0.9998798063740543,3.0158906799799595e-06,0.9998798063740543,1,False,Transition
2023-02-15,4147.60009765625,0.0027693375330759,0.0097925643355949,1,8.914932677049223e-05,0.9999003087168875,1.0541956124210568e-05,0.9999003087168875,1,False,Transition
2023-02-16,4090.409912109375,-0.0138846892048807,0.0094335116223182,1,0.00015634248425061285,0.9998410679831666,2.5895324653887478e-06,0.9998410679831666,1,False,Transition
2023-02-17,4079.090087890625,-0.0027712421722831,0.0089903331455632,1,0.00011047143064286591,0.9998191684787381,7.036009083918205e-05,0.9998191684787381,1,False,Transition
2023-02-21,3997.340087890625,-0.0202447839734709,0.0107504526140622,1,0.0006166924817241015,0.9993833010337949,6.484443741435251e-09,0.9993833010337949,1,False,Transition
2023-02-22,3991.050048828125,-0.0015747954856433,0.0092963152331396,1,0.00010411166803260998,0.9998596532051816,3.623512697402627e-05,0.9998596532051816,1,False,Transition
2023-02-23,4012.320068359375,0.0053152782632377,0.0093952513924832,1,8.313113171485978e-05,0.9998907941611093,2.6074706980763918e-05,0.9998907941611093,1,False,Transition
2023-02-24,3970.0400390625,-0.0105934646197756,0.0095379172874789,1,0.00011518981430769801,0.999879873492609,4.93669310075101e-06,0.999879873492609,1,False,Transition
2023-02-27,3982.239990234375,0.0030682925395524,0.0095923803471973,1,7.991168475522605e-05,0.99989606995366,2.4018361555831585e-05,0.99989606995366,1,False,Transition
2023-02-28,3970.14990234375,-0.0030406198309478,0.0082302072791838,1,8.363339427307716e-05,0.9993551284882275,0.0005612381173224235,0.9993551284882275,1,False,Transition
2023-03-01,3951.389892578125,-0.0047364642034928,0.0081188807210072,1,9.209576222815029e-05,0.9992884341452367,0.0006194700924932158,0.9992884341452367,1,False,Transition
2023-03-02,3981.35009765625,0.0075535937311972,0.0087182197655834,1,9.656895362804002e-05,0.9997559058582326,0.00014752518801631887,0.9997559058582326,1,False,Transition
2023-03-03,4045.639892578125,0.0160187491764833,0.0100173388293917,1,0.00021698402425595524,0.9997823537747952,6.62200806485901e-07,0.9997823537747952,1,False,Transition
2023-03-06,4048.419921875,0.0006869307788477,0.0100129451997327,1,0.00010636669281622357,0.9998876536641295,5.979642836920479e-06,0.9998876536641295,1,False,Transition
2023-03-07,3986.3701171875,-0.0154455904792634,0.0090430303447845,1,0.000214664418594709,0.9997812326366229,4.102944737996641e-06,0.9997812326366229,1,False,Transition
2023-03-08,3992.010009765625,0.0014137941356029,0.0090446781732692,1,0.00037184876204222596,0.9995554311087989,7.272012919164708e-05,0.9995554311087989,1,False,Transition
2023-03-09,3918.320068359375,-0.0186318579454809,0.0105354169793716,1,0.004892119716753653,0.9951078572182412,2.3064841025585087e-08,0.9951078572182412,1,False,Transition
2023-03-10,3861.590087890625,-0.0145839694360674,0.0109489373799786,1,0.016802520340255103,0.9831974499368862,2.9723050802528232e-08,0.9831974499368862,1,False,Transition
2023-03-13,3855.760009765625,-0.0015109018407386,0.0107719721289967,1,0.059269332210509916,0.9407302954175509,3.7237195145611065e-07,0.9407302954175509,1,False,Transition
2023-03-14,3919.2900390625,0.0163423882353637,0.0124262228636502,0,0.4492033865597706,0.5507966132976212,1.4247116872036425e-10,0.5507966132976212,1,True,Bear
2023-03-15,3891.929931640625,-0.0070053639293536,0.0125165430013656,0,0.6858827339359482,0.31411726597694517,8.7049339135728e-11,0.6858827339359482,0,False,Bear
2023-03-16,3960.280029296875,0.0174095762490313,0.0136470790366777,0,0.9515244157373136,0.04847558426238414,1.6499239274055208e-13,0.9515244157373136,0,False,Bear
